Timestamp,RawValue,FastSignal,SlowBaseline,PhasicSignal,Event
2025-09-10 17:01:08.985,77,38.50,38.50,0.00,
2025-09-10 17:01:08.986,81,55.89,52.74,3.15,
2025-09-10 17:01:08.986,77,62.89,58.85,4.04,
2025-09-10 17:01:08.986,81,67.75,63.31,4.44,
2025-09-10 17:01:08.986,77,69.84,65.61,4.23,
2025-09-10 17:01:08.986,81,71.98,67.83,4.15,
2025-09-10 17:01:08.986,77,72.82,68.98,3.84,
2025-09-10 17:01:08.986,81,74.03,70.33,3.69,
2025-09-10 17:01:08.986,77,74.42,71.00,3.42,
2025-09-10 17:01:08.986,81,75.20,71.92,3.28,
2025-09-10 17:01:08.986,78,75.51,72.43,3.08,
2025-09-10 17:01:08.986,81,76.05,73.10,2.96,
2025-09-10 17:01:08.986,77,76.14,73.38,2.77,
2025-09-10 17:01:08.986,80,76.47,73.82,2.65,
2025-09-10 17:01:08.986,77,76.51,74.02,2.49,
2025-09-10 17:01:08.987,80,76.77,74.38,2.40,
2025-09-10 17:01:08.987,78,76.86,74.58,2.28,
2025-09-10 17:01:08.987,80,77.07,74.87,2.20,
2025-09-10 17:01:08.987,78,77.13,75.03,2.10,
2025-09-10 17:01:08.987,80,77.30,75.26,2.03,
2025-09-10 17:01:08.987,78,77.34,75.39,1.95,
2025-09-10 17:01:08.987,80,77.48,75.59,1.89,
2025-09-10 17:01:08.991,78,77.51,75.69,1.81,
2025-09-10 17:01:09.042,79,77.58,75.83,1.75,
2025-09-10 17:01:09.092,78,77.60,75.91,1.69,
2025-09-10 17:01:09.141,79,77.66,76.03,1.64,
2025-09-10 17:01:09.190,78,77.68,76.10,1.58,
2025-09-10 17:01:09.243,79,77.73,76.20,1.54,
2025-09-10 17:01:09.293,78,77.74,76.26,1.49,
2025-09-10 17:01:09.342,79,77.79,76.35,1.45,
2025-09-10 17:01:09.391,78,77.80,76.40,1.40,
2025-09-10 17:01:09.444,78,77.81,76.45,1.36,
2025-09-10 17:01:09.493,79,77.85,76.52,1.33,
2025-09-10 17:01:09.542,78,77.86,76.57,1.29,
2025-09-10 17:01:09.592,79,77.89,76.63,1.26,
2025-09-10 17:01:09.645,78,77.90,76.67,1.22,
2025-09-10 17:01:09.694,79,77.93,76.73,1.20,
2025-09-10 17:01:09.743,78,77.93,76.77,1.17,
2025-09-10 17:01:09.796,80,77.99,76.85,1.15,
2025-09-10 17:01:09.845,78,77.99,76.88,1.12,
2025-09-10 17:01:09.894,80,78.05,76.95,1.10,
2025-09-10 17:01:09.944,77,78.02,76.95,1.07,
2025-09-10 17:01:09.997,80,78.08,77.02,1.05,
2025-09-10 17:01:10.046,77,78.05,77.02,1.03,
2025-09-10 17:01:10.095,80,78.10,77.09,1.01,
2025-09-10 17:01:10.144,77,78.07,77.09,0.98,
2025-09-10 17:01:10.197,80,78.12,77.15,0.97,
2025-09-10 17:01:10.247,77,78.09,77.14,0.95,
2025-09-10 17:01:10.296,81,78.16,77.22,0.94,
2025-09-10 17:01:10.345,77,78.13,77.22,0.92,
2025-09-10 17:01:10.398,81,78.20,77.29,0.91,
2025-09-10 17:01:10.447,77,78.17,77.28,0.89,
2025-09-10 17:01:10.496,81,78.24,77.35,0.88,
2025-09-10 17:01:10.546,77,78.21,77.35,0.86,
2025-09-10 17:01:10.599,81,78.27,77.41,0.86,
2025-09-10 17:01:10.649,77,78.24,77.41,0.84,
2025-09-10 17:01:10.697,81,78.30,77.47,0.84,
2025-09-10 17:01:10.746,77,78.28,77.46,0.82,
2025-09-10 17:01:10.800,81,78.33,77.52,0.81,
2025-09-10 17:01:10.849,77,78.31,77.51,0.79,
2025-09-10 17:01:10.898,81,78.36,77.57,0.79,
2025-09-10 17:01:10.947,77,78.33,77.56,0.77,
2025-09-10 17:01:11.000,81,78.39,77.61,0.78,
2025-09-10 17:01:11.050,77,78.36,77.60,0.76,
2025-09-10 17:01:11.100,80,78.39,77.64,0.75,
2025-09-10 17:01:11.152,77,78.37,77.63,0.73,
2025-09-10 17:01:11.201,80,78.40,77.67,0.73,
2025-09-10 17:01:11.250,77,78.37,77.66,0.71,
2025-09-10 17:01:11.300,80,78.40,77.69,0.71,
2025-09-10 17:01:11.353,77,78.37,77.68,0.69,
2025-09-10 17:01:11.402,80,78.41,77.71,0.69,
2025-09-10 17:01:11.451,77,78.38,77.70,0.68,
2025-09-10 17:01:11.501,80,78.41,77.73,0.67,
2025-09-10 17:01:11.553,78,78.40,77.74,0.66,
2025-09-10 17:01:11.603,79,78.41,77.75,0.66,
2025-09-10 17:01:11.652,78,78.40,77.76,0.65,
2025-09-10 17:01:11.701,79,78.42,77.77,0.64,
2025-09-10 17:01:11.754,78,78.41,77.78,0.63,
2025-09-10 17:01:11.803,79,78.42,77.79,0.63,
2025-09-10 17:01:11.852,78,78.41,77.79,0.62,
2025-09-10 17:01:11.902,79,78.42,77.81,0.61,
2025-09-10 17:01:11.955,78,78.41,77.81,0.60,
2025-09-10 17:01:12.004,79,78.42,77.83,0.60,
2025-09-10 17:01:12.053,78,78.42,77.83,0.59,
2025-09-10 17:01:12.103,78,78.41,77.83,0.58,
2025-09-10 17:01:12.155,78,78.40,77.83,0.57,
2025-09-10 17:01:12.205,78,78.40,77.83,0.56,
2025-09-10 17:01:12.254,79,78.41,77.85,0.56,
2025-09-10 17:01:12.303,78,78.40,77.85,0.55,
2025-09-10 17:01:12.356,79,78.41,77.86,0.55,
2025-09-10 17:01:12.405,78,78.40,77.86,0.54,
2025-09-10 17:01:12.456,79,78.41,77.88,0.54,
2025-09-10 17:01:12.508,77,78.39,77.87,0.53,
2025-09-10 17:01:12.557,79,78.40,77.88,0.52,
2025-09-10 17:01:12.606,77,78.38,77.87,0.51,
2025-09-10 17:01:12.656,80,78.40,77.89,0.51,
2025-09-10 17:01:12.709,77,78.38,77.88,0.50,
2025-09-10 17:01:12.757,80,78.41,77.90,0.50,
2025-09-10 17:01:12.807,77,78.39,77.89,0.49,
2025-09-10 17:01:12.858,80,78.41,77.92,0.49,
2025-09-10 17:01:12.909,77,78.39,77.91,0.48,
2025-09-10 17:01:12.958,80,78.41,77.93,0.48,
2025-09-10 17:01:13.009,77,78.39,77.92,0.48,
2025-09-10 17:01:13.057,80,78.41,77.94,0.48,
2025-09-10 17:01:13.110,77,78.40,77.93,0.47,
2025-09-10 17:01:13.159,80,78.42,77.95,0.47,
2025-09-10 17:01:13.208,77,78.40,77.94,0.46,
2025-09-10 17:01:13.258,80,78.42,77.96,0.46,
2025-09-10 17:01:13.311,77,78.40,77.95,0.45,
2025-09-10 17:01:13.360,80,78.42,77.97,0.45,
2025-09-10 17:01:13.409,77,78.40,77.96,0.44,
2025-09-10 17:01:13.458,81,78.44,77.99,0.45,
2025-09-10 17:01:13.511,77,78.42,77.98,0.44,
2025-09-10 17:01:13.560,81,78.45,78.00,0.44,
2025-09-10 17:01:13.610,77,78.43,78.00,0.44,
2025-09-10 17:01:13.659,80,78.45,78.01,0.44,
2025-09-10 17:01:13.712,77,78.43,78.00,0.43,
2025-09-10 17:01:13.761,80,78.45,78.02,0.43,
2025-09-10 17:01:13.811,77,78.43,78.01,0.42,
2025-09-10 17:01:13.863,80,78.45,78.03,0.42,
2025-09-10 17:01:13.912,77,78.44,78.02,0.41,
2025-09-10 17:01:13.962,80,78.45,78.04,0.42,
2025-09-10 17:01:14.011,77,78.44,78.03,0.41,
2025-09-10 17:01:14.064,80,78.46,78.04,0.41,
2025-09-10 17:01:14.113,77,78.44,78.04,0.40,
2025-09-10 17:01:14.162,80,78.46,78.05,0.41,
2025-09-10 17:01:14.212,77,78.44,78.04,0.40,
2025-09-10 17:01:14.265,79,78.45,78.05,0.40,
2025-09-10 17:01:14.314,77,78.43,78.04,0.39,
2025-09-10 17:01:14.363,79,78.44,78.05,0.39,
2025-09-10 17:01:14.412,77,78.42,78.04,0.38,
2025-09-10 17:01:14.467,79,78.43,78.05,0.38,
2025-09-10 17:01:14.518,77,78.41,78.04,0.37,
2025-09-10 17:01:14.564,79,78.42,78.05,0.37,
2025-09-10 17:01:14.613,78,78.41,78.05,0.36,
2025-09-10 17:01:14.666,79,78.42,78.06,0.36,
2025-09-10 17:01:14.715,78,78.41,78.06,0.36,
2025-09-10 17:01:14.764,78,78.41,78.05,0.36,
2025-09-10 17:01:14.814,78,78.41,78.05,0.35,
2025-09-10 17:01:14.867,78,78.40,78.05,0.35,
2025-09-10 17:01:14.916,78,78.40,78.05,0.34,
2025-09-10 17:01:14.965,78,78.39,78.05,0.34,
2025-09-10 17:01:15.019,78,78.39,78.05,0.34,
2025-09-10 17:01:15.068,77,78.37,78.05,0.33,
2025-09-10 17:01:15.117,79,78.38,78.05,0.33,
2025-09-10 17:01:15.166,77,78.37,78.04,0.32,
2025-09-10 17:01:15.219,79,78.37,78.05,0.32,
2025-09-10 17:01:15.268,77,78.36,78.04,0.31,
2025-09-10 17:01:15.317,79,78.37,78.05,0.31,
2025-09-10 17:01:15.367,77,78.35,78.04,0.31,
2025-09-10 17:01:15.420,79,78.36,78.05,0.31,
2025-09-10 17:01:15.469,77,78.34,78.04,0.30,
2025-09-10 17:01:15.518,80,78.36,78.06,0.31,
2025-09-10 17:01:15.567,77,78.35,78.05,0.30,
2025-09-10 17:01:15.622,80,78.36,78.06,0.30,
2025-09-10 17:01:15.671,77,78.35,78.05,0.30,
2025-09-10 17:01:15.719,80,78.37,78.07,0.30,
2025-09-10 17:01:15.769,77,78.35,78.06,0.29,
2025-09-10 17:01:15.821,80,78.37,78.07,0.30,
2025-09-10 17:01:15.871,77,78.36,78.07,0.29,
2025-09-10 17:01:15.919,80,78.37,78.08,0.29,
2025-09-10 17:01:15.969,77,78.36,78.07,0.29,
2025-09-10 17:01:16.022,80,78.37,78.08,0.29,
2025-09-10 17:01:16.071,77,78.36,78.08,0.28,
2025-09-10 17:01:16.120,80,78.38,78.09,0.29,
2025-09-10 17:01:16.169,77,78.36,78.08,0.28,
2025-09-10 17:01:16.223,80,78.38,78.09,0.29,
2025-09-10 17:01:16.272,77,78.37,78.09,0.28,
2025-09-10 17:01:16.321,80,78.38,78.10,0.28,
2025-09-10 17:01:16.374,76,78.36,78.09,0.27,
2025-09-10 17:01:16.423,80,78.37,78.10,0.28,
2025-09-10 17:01:16.472,76,78.35,78.08,0.27,
2025-09-10 17:01:16.522,80,78.37,78.10,0.27,
2025-09-10 17:01:16.575,77,78.35,78.09,0.27,
2025-09-10 17:01:16.624,80,78.37,78.10,0.27,
2025-09-10 17:01:16.673,77,78.36,78.09,0.26,
2025-09-10 17:01:16.722,80,78.37,78.10,0.27,
2025-09-10 17:01:16.775,77,78.36,78.10,0.26,
2025-09-10 17:01:16.825,80,78.38,78.11,0.27,
2025-09-10 17:01:16.874,77,78.36,78.10,0.26,
2025-09-10 17:01:16.923,79,78.37,78.11,0.26,
2025-09-10 17:01:16.976,77,78.36,78.10,0.25,
2025-09-10 17:01:17.025,79,78.36,78.11,0.25,
2025-09-10 17:01:17.074,77,78.35,78.10,0.25,
2025-09-10 17:01:17.124,79,78.36,78.11,0.25,
2025-09-10 17:01:17.177,77,78.34,78.10,0.24,
2025-09-10 17:01:17.226,79,78.35,78.10,0.24,
2025-09-10 17:01:17.275,78,78.35,78.10,0.24,
2025-09-10 17:01:17.324,78,78.34,78.10,0.24,
2025-09-10 17:01:17.378,78,78.34,78.10,0.24,
2025-09-10 17:01:17.427,78,78.34,78.10,0.23,
2025-09-10 17:01:17.476,78,78.33,78.10,0.23,
2025-09-10 17:01:17.525,78,78.33,78.10,0.23,
2025-09-10 17:01:17.578,78,78.33,78.10,0.23,
2025-09-10 17:01:17.628,78,78.32,78.10,0.22,
2025-09-10 17:01:17.677,79,78.33,78.11,0.23,
2025-09-10 17:01:17.736,78,78.33,78.10,0.22,
2025-09-10 17:01:17.780,79,78.33,78.11,0.22,
2025-09-10 17:01:17.829,77,78.32,78.10,0.22,
2025-09-10 17:01:17.878,79,78.33,78.11,0.22,
2025-09-10 17:01:17.931,77,78.32,78.10,0.21,
2025-09-10 17:01:17.980,79,78.32,78.11,0.22,
2025-09-10 17:01:18.029,77,78.31,78.10,0.21,
2025-09-10 17:01:18.078,80,78.33,78.11,0.21,
2025-09-10 17:01:18.131,77,78.31,78.11,0.21,
2025-09-10 17:01:18.181,80,78.33,78.11,0.21,
2025-09-10 17:01:18.230,77,78.32,78.11,0.21,
2025-09-10 17:01:18.279,80,78.33,78.12,0.21,
2025-09-10 17:01:18.332,77,78.32,78.11,0.21,
2025-09-10 17:01:18.381,81,78.34,78.13,0.22,
2025-09-10 17:01:18.431,77,78.33,78.12,0.21,
2025-09-10 17:01:18.480,81,78.35,78.14,0.22,
2025-09-10 17:01:18.533,77,78.34,78.13,0.21,
2025-09-10 17:01:18.582,81,78.36,78.14,0.22,
2025-09-10 17:01:18.631,78,78.36,78.14,0.22,
2025-09-10 17:01:18.680,81,78.38,78.16,0.23,
2025-09-10 17:01:18.734,78,78.38,78.16,0.22,
2025-09-10 17:01:18.782,81,78.40,78.17,0.23,
2025-09-10 17:01:18.832,78,78.40,78.17,0.23,
2025-09-10 17:01:18.881,81,78.42,78.18,0.24,
2025-09-10 17:01:18.934,78,78.42,78.18,0.24,
2025-09-10 17:01:18.983,81,78.44,78.19,0.25,
2025-09-10 17:01:19.036,78,78.43,78.19,0.24,
2025-09-10 17:01:19.086,81,78.46,78.20,0.25,
2025-09-10 17:01:19.135,78,78.45,78.20,0.25,
2025-09-10 17:01:19.184,81,78.47,78.22,0.26,
2025-09-10 17:01:19.233,78,78.47,78.22,0.25,
2025-09-10 17:01:19.286,81,78.49,78.23,0.26,
2025-09-10 17:01:19.335,78,78.49,78.23,0.26,
2025-09-10 17:01:19.385,80,78.50,78.23,0.26,
2025-09-10 17:01:19.434,78,78.49,78.23,0.26,
2025-09-10 17:01:19.487,80,78.51,78.24,0.27,
2025-09-10 17:01:19.536,78,78.50,78.24,0.26,
2025-09-10 17:01:19.585,80,78.51,78.25,0.27,
2025-09-10 17:01:19.634,78,78.51,78.25,0.26,
2025-09-10 17:01:19.688,79,78.51,78.25,0.26,
2025-09-10 17:01:19.737,78,78.51,78.25,0.26,
2025-09-10 17:01:19.786,79,78.51,78.25,0.26,
2025-09-10 17:01:19.835,78,78.51,78.25,0.26,
2025-09-10 17:01:19.888,79,78.51,78.25,0.26,
2025-09-10 17:01:19.937,78,78.51,78.25,0.26,
2025-09-10 17:01:19.987,79,78.51,78.26,0.26,
2025-09-10 17:01:20.036,79,78.52,78.26,0.26,
2025-09-10 17:01:20.089,78,78.51,78.26,0.26,
2025-09-10 17:01:20.138,79,78.52,78.26,0.26,
2025-09-10 17:01:20.187,78,78.51,78.26,0.25,
2025-09-10 17:01:20.237,79,78.52,78.26,0.25,
2025-09-10 17:01:20.290,78,78.51,78.26,0.25,
2025-09-10 17:01:20.339,80,78.52,78.27,0.26,
2025-09-10 17:01:20.388,78,78.52,78.27,0.25,
2025-09-10 17:01:20.441,80,78.53,78.27,0.26,
2025-09-10 17:01:20.490,78,78.53,78.27,0.25,
2025-09-10 17:01:20.540,80,78.54,78.28,0.26,
2025-09-10 17:01:20.589,78,78.53,78.28,0.25,
2025-09-10 17:01:20.642,81,78.55,78.29,0.26,
2025-09-10 17:01:20.691,77,78.54,78.29,0.26,
2025-09-10 17:01:20.740,81,78.56,78.30,0.26,
2025-09-10 17:01:20.790,77,78.55,78.29,0.26,
2025-09-10 17:01:20.843,81,78.57,78.30,0.26,
2025-09-10 17:01:20.892,77,78.55,78.30,0.26,
2025-09-10 17:01:20.941,81,78.57,78.31,0.27,
2025-09-10 17:01:20.990,77,78.56,78.30,0.26,
2025-09-10 17:01:21.045,81,78.58,78.31,0.27,
2025-09-10 17:01:21.092,77,78.57,78.31,0.26,
2025-09-10 17:01:21.142,81,78.59,78.32,0.27,
2025-09-10 17:01:21.191,77,78.57,78.31,0.26,
2025-09-10 17:01:21.244,81,78.59,78.32,0.27,
2025-09-10 17:01:21.293,77,78.58,78.32,0.26,
2025-09-10 17:01:21.342,81,78.60,78.33,0.27,
2025-09-10 17:01:21.392,77,78.59,78.32,0.26,
2025-09-10 17:01:21.445,80,78.60,78.33,0.27,
2025-09-10 17:01:21.494,77,78.58,78.32,0.26,
2025-09-10 17:01:21.543,80,78.60,78.33,0.27,
2025-09-10 17:01:21.593,77,78.58,78.33,0.26,
2025-09-10 17:01:21.646,80,78.59,78.33,0.26,
2025-09-10 17:01:21.695,77,78.58,78.33,0.26,
2025-09-10 17:01:21.745,80,78.59,78.33,0.26,
2025-09-10 17:01:21.797,77,78.58,78.33,0.25,
2025-09-10 17:01:21.846,79,78.58,78.33,0.25,
2025-09-10 17:01:21.895,78,78.58,78.33,0.25,
2025-09-10 17:01:21.945,79,78.58,78.33,0.25,
2025-09-10 17:01:21.998,78,78.58,78.33,0.25,
2025-09-10 17:01:22.047,79,78.58,78.33,0.25,
2025-09-10 17:01:22.096,78,78.58,78.33,0.25,
2025-09-10 17:01:22.145,79,78.58,78.33,0.25,
2025-09-10 17:01:22.198,78,78.58,78.33,0.24,
2025-09-10 17:01:22.254,78,78.57,78.33,0.24,
2025-09-10 17:01:22.298,78,78.57,78.33,0.24,
2025-09-10 17:01:22.346,78,78.56,78.33,0.23,
2025-09-10 17:01:22.399,79,78.57,78.33,0.23,
2025-09-10 17:01:22.448,78,78.56,78.33,0.23,
2025-09-10 17:01:22.497,79,78.57,78.33,0.23,
2025-09-10 17:01:22.547,77,78.55,78.33,0.23,
2025-09-10 17:01:22.600,79,78.56,78.33,0.23,
2025-09-10 17:01:22.649,77,78.55,78.33,0.22,
2025-09-10 17:01:22.698,79,78.55,78.33,0.22,
2025-09-10 17:01:22.747,77,78.54,78.32,0.21,
2025-09-10 17:01:22.800,80,78.55,78.33,0.22,
2025-09-10 17:01:22.850,77,78.54,78.32,0.21,
2025-09-10 17:01:22.899,80,78.55,78.33,0.22,
2025-09-10 17:01:22.948,77,78.54,78.33,0.21,
2025-09-10 17:01:23.001,80,78.55,78.33,0.22,
2025-09-10 17:01:23.050,77,78.54,78.33,0.21,
2025-09-10 17:01:23.100,80,78.55,78.33,0.21,
2025-09-10 17:01:23.153,77,78.54,78.33,0.21,
2025-09-10 17:01:23.202,80,78.55,78.33,0.21,
2025-09-10 17:01:23.251,77,78.54,78.33,0.21,
2025-09-10 17:01:23.300,81,78.55,78.34,0.21,
2025-09-10 17:01:23.353,77,78.54,78.33,0.21,
2025-09-10 17:01:23.403,81,78.56,78.34,0.22,
2025-09-10 17:01:23.452,77,78.55,78.34,0.21,
2025-09-10 17:01:23.501,80,78.56,78.34,0.22,
2025-09-10 17:01:23.554,77,78.55,78.34,0.21,
2025-09-10 17:01:23.603,80,78.56,78.34,0.21,
2025-09-10 17:01:23.652,77,78.55,78.34,0.21,
2025-09-10 17:01:23.702,80,78.56,78.35,0.21,
2025-09-10 17:01:23.755,77,78.55,78.34,0.20,
2025-09-10 17:01:23.804,80,78.56,78.35,0.21,
2025-09-10 17:01:23.853,77,78.55,78.34,0.20,
2025-09-10 17:01:23.903,80,78.56,78.35,0.21,
2025-09-10 17:01:23.956,77,78.54,78.34,0.20,
2025-09-10 17:01:24.005,80,78.56,78.35,0.21,
2025-09-10 17:01:24.054,77,78.54,78.34,0.20,
2025-09-10 17:01:24.103,79,78.55,78.35,0.20,
2025-09-10 17:01:24.156,77,78.54,78.34,0.19,
2025-09-10 17:01:24.205,79,78.54,78.34,0.20,
2025-09-10 17:01:24.255,77,78.53,78.34,0.19,
2025-09-10 17:01:24.304,79,78.53,78.34,0.19,
2025-09-10 17:01:24.357,78,78.53,78.34,0.19,
2025-09-10 17:01:24.406,78,78.52,78.34,0.18,
2025-09-10 17:01:24.455,78,78.52,78.34,0.18,
2025-09-10 17:01:24.508,78,78.52,78.34,0.18,
2025-09-10 17:01:24.558,78,78.51,78.34,0.18,
2025-09-10 17:01:24.607,78,78.51,78.34,0.17,
2025-09-10 17:01:24.656,79,78.51,78.34,0.18,
2025-09-10 17:01:24.709,77,78.50,78.33,0.17,
2025-09-10 17:01:24.758,79,78.51,78.34,0.17,
2025-09-10 17:01:24.807,77,78.50,78.33,0.16,
2025-09-10 17:01:24.857,79,78.50,78.33,0.17,
2025-09-10 17:01:24.910,77,78.49,78.33,0.16,
2025-09-10 17:01:24.959,80,78.50,78.33,0.16,
2025-09-10 17:01:25.008,77,78.49,78.33,0.16,
2025-09-10 17:01:25.058,80,78.50,78.34,0.16,
2025-09-10 17:01:25.111,77,78.49,78.33,0.16,
2025-09-10 17:01:25.160,80,78.50,78.34,0.16,
2025-09-10 17:01:25.209,77,78.49,78.33,0.16,
2025-09-10 17:01:25.258,80,78.50,78.34,0.16,
2025-09-10 17:01:25.311,77,78.49,78.33,0.16,
2025-09-10 17:01:25.360,80,78.50,78.34,0.16,
2025-09-10 17:01:25.410,77,78.49,78.33,0.15,
2025-09-10 17:01:25.459,80,78.50,78.34,0.16,
2025-09-10 17:01:25.512,77,78.49,78.34,0.15,
2025-09-10 17:01:25.561,80,78.50,78.34,0.16,
2025-09-10 17:01:25.610,77,78.49,78.34,0.15,
2025-09-10 17:01:25.660,80,78.50,78.34,0.16,
2025-09-10 17:01:25.713,77,78.49,78.34,0.15,
2025-09-10 17:01:25.762,80,78.50,78.34,0.16,
2025-09-10 17:01:25.811,77,78.49,78.34,0.15,
2025-09-10 17:01:25.864,80,78.50,78.34,0.16,
2025-09-10 17:01:25.913,77,78.49,78.34,0.15,
2025-09-10 17:01:25.963,79,78.49,78.34,0.15,
2025-09-10 17:01:26.012,77,78.48,78.34,0.15,
2025-09-10 17:01:26.065,80,78.49,78.34,0.15,
2025-09-10 17:01:26.114,77,78.48,78.34,0.14,
2025-09-10 17:01:26.163,79,78.49,78.34,0.15,
2025-09-10 17:01:26.213,77,78.48,78.34,0.14,
2025-09-10 17:01:26.266,79,78.48,78.34,0.14,
2025-09-10 17:01:26.315,77,78.47,78.33,0.13,
2025-09-10 17:01:26.364,79,78.47,78.34,0.14,
2025-09-10 17:01:26.413,77,78.46,78.33,0.13,
2025-09-10 17:01:26.466,78,78.46,78.33,0.13,
2025-09-10 17:01:26.516,78,78.46,78.33,0.13,
2025-09-10 17:01:26.565,78,78.45,78.33,0.12,
2025-09-10 17:01:26.614,78,78.45,78.33,0.12,
2025-09-10 17:01:26.667,78,78.45,78.33,0.12,
2025-09-10 17:01:26.718,78,78.44,78.33,0.12,
2025-09-10 17:01:26.765,78,78.44,78.33,0.12,
2025-09-10 17:01:26.815,79,78.45,78.33,0.12,
2025-09-10 17:01:26.868,77,78.44,78.32,0.11,
2025-09-10 17:01:26.917,79,78.44,78.33,0.11,
2025-09-10 17:01:26.966,77,78.43,78.32,0.11,
2025-09-10 17:01:27.015,80,78.44,78.33,0.11,
2025-09-10 17:01:27.068,77,78.43,78.32,0.11,
2025-09-10 17:01:27.118,80,78.44,78.33,0.11,
2025-09-10 17:01:27.167,77,78.43,78.32,0.11,
2025-09-10 17:01:27.220,80,78.44,78.33,0.11,
2025-09-10 17:01:27.269,77,78.43,78.33,0.11,
2025-09-10 17:01:27.318,80,78.44,78.33,0.11,
2025-09-10 17:01:27.368,77,78.43,78.33,0.11,
2025-09-10 17:01:27.421,80,78.44,78.33,0.11,
2025-09-10 17:01:27.470,77,78.43,78.33,0.11,
2025-09-10 17:01:27.519,81,78.45,78.33,0.12,
2025-09-10 17:01:27.568,77,78.44,78.33,0.11,
2025-09-10 17:01:27.621,81,78.46,78.34,0.12,
2025-09-10 17:01:27.671,77,78.45,78.33,0.11,
2025-09-10 17:01:27.720,80,78.46,78.34,0.12,
2025-09-10 17:01:27.769,77,78.45,78.34,0.11,
2025-09-10 17:01:27.822,80,78.46,78.34,0.12,
2025-09-10 17:01:27.871,77,78.45,78.34,0.11,
2025-09-10 17:01:27.920,80,78.46,78.34,0.12,
2025-09-10 17:01:27.970,77,78.45,78.34,0.11,
2025-09-10 17:01:28.023,80,78.46,78.34,0.12,
2025-09-10 17:01:28.072,77,78.45,78.34,0.11,
2025-09-10 17:01:28.121,80,78.46,78.34,0.12,
2025-09-10 17:01:28.170,77,78.45,78.34,0.11,
2025-09-10 17:01:28.223,79,78.46,78.34,0.12,
2025-09-10 17:01:28.273,77,78.45,78.34,0.11,
2025-09-10 17:01:28.322,79,78.45,78.34,0.11,
2025-09-10 17:01:28.371,77,78.44,78.34,0.10,
2025-09-10 17:01:28.424,79,78.44,78.34,0.11,
2025-09-10 17:01:28.473,77,78.43,78.33,0.10,
2025-09-10 17:01:28.523,79,78.44,78.34,0.10,
2025-09-10 17:01:28.576,77,78.43,78.33,0.10,
2025-09-10 17:01:28.625,78,78.43,78.33,0.09,
2025-09-10 17:01:28.674,78,78.42,78.33,0.09,
2025-09-10 17:01:28.723,78,78.42,78.33,0.09,
2025-09-10 17:01:28.776,78,78.42,78.33,0.09,
2025-09-10 17:01:28.825,78,78.41,78.33,0.09,
2025-09-10 17:01:28.875,78,78.41,78.33,0.08,
2025-09-10 17:01:28.924,77,78.40,78.32,0.08,
2025-09-10 17:01:28.977,79,78.41,78.33,0.08,
2025-09-10 17:01:29.026,77,78.40,78.32,0.07,
2025-09-10 17:01:29.075,79,78.40,78.32,0.08,
2025-09-10 17:01:29.125,77,78.39,78.32,0.07,
2025-09-10 17:01:29.178,79,78.40,78.32,0.07,
2025-09-10 17:01:29.227,77,78.39,78.32,0.07,
2025-09-10 17:01:29.276,79,78.39,78.32,0.07,
2025-09-10 17:01:29.325,77,78.38,78.32,0.06,
2025-09-10 17:01:29.379,80,78.39,78.32,0.07,
2025-09-10 17:01:29.428,77,78.38,78.32,0.06,
2025-09-10 17:01:29.477,80,78.39,78.32,0.07,
2025-09-10 17:01:29.526,76,78.38,78.32,0.06,
2025-09-10 17:01:29.579,80,78.39,78.32,0.07,
2025-09-10 17:01:29.629,76,78.37,78.32,0.06,
2025-09-10 17:01:29.678,80,78.38,78.32,0.06,
2025-09-10 17:01:29.731,76,78.37,78.31,0.05,
2025-09-10 17:01:29.780,80,78.38,78.32,0.06,
2025-09-10 17:01:29.829,76,78.36,78.31,0.05,
2025-09-10 17:01:29.879,80,78.37,78.32,0.06,
2025-09-10 17:01:29.932,77,78.36,78.31,0.05,
2025-09-10 17:01:29.981,80,78.38,78.32,0.06,
2025-09-10 17:01:30.030,77,78.37,78.31,0.05,
2025-09-10 17:01:30.079,80,78.38,78.32,0.06,
2025-09-10 17:01:30.132,77,78.37,78.32,0.05,
2025-09-10 17:01:30.181,80,78.38,78.32,0.06,
2025-09-10 17:01:30.231,77,78.37,78.32,0.05,
2025-09-10 17:01:30.280,79,78.37,78.32,0.06,
2025-09-10 17:01:30.333,77,78.36,78.31,0.05,
2025-09-10 17:01:30.382,79,78.37,78.32,0.05,
2025-09-10 17:01:30.431,77,78.36,78.31,0.05,
2025-09-10 17:01:30.480,79,78.36,78.31,0.05,
2025-09-10 17:01:30.533,77,78.36,78.31,0.04,
2025-09-10 17:01:30.583,79,78.36,78.31,0.05,
2025-09-10 17:01:30.632,77,78.35,78.31,0.04,
2025-09-10 17:01:30.681,78,78.35,78.31,0.04,
2025-09-10 17:01:30.734,77,78.34,78.31,0.03,
2025-09-10 17:01:30.783,78,78.34,78.31,0.03,
2025-09-10 17:01:30.833,78,78.33,78.31,0.03,
2025-09-10 17:01:30.882,77,78.33,78.30,0.02,
2025-09-10 17:01:30.935,78,78.32,78.30,0.02,
2025-09-10 17:01:30.984,77,78.32,78.30,0.02,
2025-09-10 17:01:31.033,78,78.31,78.30,0.02,
2025-09-10 17:01:31.087,77,78.31,78.30,0.01,
2025-09-10 17:01:31.136,78,78.30,78.29,0.01,
2025-09-10 17:01:31.185,77,78.29,78.29,0.00,
